id_client,region,age,genre,niveau_education,activite,revenu_mensuel_ghs,montant_credit_ghs,duree_mois,historique_remboursement,zone_rurale,nbr_dependants,garantie_type,defaut_paiement
GH004482,Eastern,28,F,Secondaire,Restauration,880,5200,12,Bon,1,6,Garant,1
GH004483,Western,48,F,Secondaire,Commerce,200,1400,18,Mauvais,0,7,Garant,0
GH004484,Eastern,56,F,Primaire,Transport,1110,3200,24,Excellent,0,1,Garant,0
GH004485,Ashanti,42,M,Aucun,Artisanat,610,3800,12,Excellent,0,7,Aucune,0
GH004486,Greater Accra,32,M,Superieur,Pêche,460,500,12,Bon,1,2,Épargne,1
GH004487,Ashanti,51,F,Primaire,Pêche,810,1200,24,Premier,1,6,Épargne,0
GH004488,Ashanti,42,M,Secondaire,Agriculture,970,4300,18,Moyen,0,6,Bien immobilier,0
GH004489,Northern,64,M,Secondaire,Services,1170,2300,12,Bon,1,4,Épargne,0
GH004490,Ashanti,36,M,Primaire,Pêche,1710,600,6,Moyen,1,5,Épargne,0
GH004491,Ashanti,59,F,Secondaire,Services,920,500,18,Excellent,0,0,Aucune,0
GH004492,Greater Accra,40,F,Aucun,Pêche,220,1300,12,Bon,1,2,Épargne,0
GH004493,Eastern,21,F,Superieur,Restauration,460,1700,6,Excellent,1,6,Garant,1
GH004494,Central,56,M,Aucun,Artisanat,7010,800,18,Excellent,0,6,Garant,0
GH004495,Ashanti,25,M,Primaire,Pêche,1190,2100,12,Excellent,1,4,Bien immobilier,1
GH004496,Northern,63,M,Secondaire,Services,4430,2900,12,Moyen,0,7,Aucune,0
GH004497,Volta,37,M,Secondaire,Transport,2030,3300,12,Bon,0,1,Garant,0
GH004498,Central,49,M,Aucun,Transport,810,500,18,Excellent,1,3,Garant,0
GH004499,Northern,41,F,Primaire,Artisanat,850,600,12,Bon,1,7,Bien immobilier,0
GH004500,Central,52,F,Primaire,Pêche,650,1400,6,Moyen,1,6,Garant,0
GH004501,Ashanti,49,M,Primaire,Transport,200,3000,12,Premier,0,4,Bien immobilier,0
GH004502,Western,36,F,Secondaire,Agriculture,670,2800,6,Mauvais,0,7,Bien immobilier,0
GH004503,Volta,62,F,Aucun,Agriculture,1750,2800,18,Excellent,0,0,Bien immobilier,0
GH004504,Central,51,F,Secondaire,Transport,410,1300,36,Excellent,1,0,Épargne,0
GH004505,Western,61,M,Secondaire,Artisanat,920,1300,18,Excellent,0,0,Garant,0
GH004506,Eastern,33,F,Superieur,Services,1310,900,12,Bon,1,5,Garant,0
GH004507,Central,29,F,Secondaire,Artisanat,320,3600,12,Moyen,0,7,Bien immobilier,0
GH004508,Greater Accra,55,M,Primaire,Artisanat,460,800,12,Excellent,0,6,Garant,0
GH004509,Northern,53,F,Primaire,Artisanat,290,3900,12,Premier,0,2,Épargne,0
GH004510,Volta,28,M,Superieur,Commerce,340,2200,12,Moyen,1,5,Bien immobilier,0
GH004511,Eastern,61,F,Superieur,Agriculture,240,1700,6,Bon,0,3,Épargne,0
GH004512,Eastern,47,F,Primaire,Pêche,320,1000,24,Bon,0,6,Garant,1
GH004513,Volta,30,F,Superieur,Commerce,2070,500,24,Bon,0,4,Garant,0
GH004514,Western,33,F,Secondaire,Artisanat,320,1000,18,Bon,1,2,Bien immobilier,0
GH004515,Ashanti,58,F,Superieur,Pêche,740,1300,6,Mauvais,1,7,Bien immobilier,0
GH004516,Northern,38,M,Secondaire,Agriculture,440,500,24,Excellent,1,4,Épargne,0
GH004517,Greater Accra,34,M,Superieur,Artisanat,1710,1500,6,Moyen,0,1,Garant,0
GH004518,Volta,47,M,Superieur,Restauration,1900,4200,6,Excellent,0,6,Aucune,0
GH004519,Volta,43,F,Aucun,Artisanat,1330,3000,12,Bon,0,6,Garant,0
GH004520,Greater Accra,27,M,Superieur,Pêche,850,1200,12,Moyen,1,1,Bien immobilier,0
GH004521,Western,62,F,Primaire,Agriculture,550,1900,12,Excellent,0,7,Garant,0
GH004522,Western,28,M,Primaire,Services,260,1100,12,Excellent,1,4,Aucune,0
GH004523,Eastern,52,F,Secondaire,Artisanat,3150,2100,6,Excellent,0,2,Aucune,0
GH004524,Volta,52,F,Secondaire,Agriculture,360,7200,24,Bon,1,7,Aucune,0
GH004525,Western,38,M,Superieur,Commerce,1130,4300,12,Moyen,0,0,Garant,1
GH004526,Ashanti,22,F,Primaire,Restauration,1550,2900,12,Premier,0,2,Épargne,0
GH004527,Eastern,29,F,Primaire,Transport,430,1200,12,Bon,1,7,Aucune,0
GH004528,Eastern,59,M,Aucun,Transport,1530,3600,6,Excellent,0,7,Aucune,0
GH004529,Eastern,61,F,Primaire,Commerce,1230,500,18,Bon,1,5,Bien immobilier,0
GH004530,Greater Accra,20,F,Secondaire,Transport,2650,1400,12,Excellent,1,2,Garant,0
GH004531,Northern,48,F,Primaire,Restauration,460,3100,18,Excellent,0,4,Aucune,0
GH004532,Northern,53,M,Primaire,Services,240,3500,18,Bon,0,2,Aucune,0
GH004533,Greater Accra,32,F,Primaire,Commerce,440,3300,24,Mauvais,0,1,Garant,0
GH004534,Eastern,20,F,Secondaire,Agriculture,790,2400,12,Mauvais,0,4,Garant,0
GH004535,Ashanti,53,F,Aucun,Services,700,1500,12,Excellent,0,7,Garant,1
GH004536,Central,48,F,Secondaire,Agriculture,490,2900,36,Excellent,0,5,Garant,0
GH004537,Eastern,32,F,Primaire,Commerce,200,800,18,Bon,1,4,Épargne,0
GH004538,Western,48,M,Aucun,Services,970,800,36,Bon,0,4,Épargne,0
GH004539,Volta,58,M,Superieur,Pêche,3220,1900,24,Moyen,0,2,Garant,0
GH004540,Volta,43,M,Primaire,Commerce,960,2100,18,Bon,0,3,Épargne,0
GH004541,Northern,45,F,Secondaire,Artisanat,1080,500,12,Excellent,1,5,Garant,0
GH004542,Volta,36,M,Secondaire,Pêche,1050,2700,18,Bon,0,7,Épargne,1
GH004543,Central,26,M,Secondaire,Agriculture,910,3600,18,Premier,0,5,Garant,0
GH004544,Greater Accra,32,M,Secondaire,Commerce,1400,1700,18,Bon,0,6,Garant,0
GH004545,Greater Accra,24,F,Secondaire,Services,910,15300,18,Moyen,1,0,Garant,0
GH004546,Central,45,F,Secondaire,Pêche,520,1000,18,Bon,0,6,Garant,0
GH004547,Northern,22,F,Primaire,Services,350,1300,12,Moyen,1,5,Garant,1
GH004548,Northern,26,F,Primaire,Artisanat,550,1300,12,Excellent,0,7,Bien immobilier,0
GH004549,Western,58,F,Superieur,Restauration,860,1700,6,Moyen,1,0,Bien immobilier,1
GH004550,Greater Accra,20,M,Superieur,Agriculture,520,1300,24,Moyen,1,1,Bien immobilier,0
GH004551,Greater Accra,36,M,Primaire,Pêche,860,500,24,Excellent,1,4,Garant,0
GH004552,Eastern,62,M,Aucun,Transport,950,1100,18,Excellent,1,0,Garant,1
GH004553,Ashanti,44,F,Primaire,Pêche,1300,1700,12,Bon,0,2,Épargne,0
GH004554,Western,22,F,Secondaire,Services,1860,5500,6,Moyen,0,5,Garant,0
GH004555,Eastern,34,M,Primaire,Transport,710,13100,6,Moyen,1,7,Bien immobilier,0
GH004556,Volta,48,M,Secondaire,Pêche,230,6000,6,Moyen,0,6,Bien immobilier,0
GH004557,Ashanti,62,F,Superieur,Commerce,500,900,12,Moyen,0,2,Épargne,0
GH004558,Volta,51,M,Superieur,Agriculture,690,1000,12,Bon,1,2,Épargne,0
GH004559,Greater Accra,45,F,Aucun,Agriculture,200,1600,12,Bon,0,5,Épargne,0
GH004560,Ashanti,35,M,Superieur,Commerce,2020,9000,18,Excellent,0,1,Aucune,0
GH004561,Greater Accra,44,F,Secondaire,Commerce,750,1600,36,Excellent,1,4,Garant,0
GH004562,Northern,47,F,Aucun,Transport,900,500,12,Bon,1,0,Garant,0
GH004563,Eastern,28,F,Primaire,Transport,1980,1200,12,Moyen,1,4,Garant,0
GH004564,Greater Accra,20,M,Secondaire,Transport,400,3600,36,Mauvais,1,4,Épargne,0
GH004565,Ashanti,48,M,Superieur,Services,1050,3400,24,Moyen,0,2,Aucune,0
GH004566,Eastern,41,F,Primaire,Commerce,610,1500,12,Bon,1,7,Aucune,0
GH004567,Ashanti,35,F,Aucun,Services,570,3300,12,Bon,1,0,Garant,0
GH004568,Ashanti,60,F,Primaire,Services,360,500,12,Bon,0,1,Épargne,0
GH004569,Central,63,F,Superieur,Artisanat,2520,2000,12,Excellent,1,4,Aucune,0
GH004570,Greater Accra,60,M,Superieur,Pêche,490,3900,12,Bon,0,5,Bien immobilier,0
GH004571,Greater Accra,26,F,Primaire,Artisanat,1160,900,12,Excellent,0,3,Garant,0
GH004572,Ashanti,33,F,Primaire,Agriculture,200,900,18,Excellent,0,2,Épargne,0
GH004573,Volta,48,F,Superieur,Commerce,1710,500,12,Moyen,1,7,Bien immobilier,0
GH004574,Northern,38,F,Secondaire,Pêche,1540,7600,18,Excellent,0,3,Aucune,0
GH004575,Greater Accra,38,M,Superieur,Transport,720,900,12,Bon,0,6,Aucune,0
GH004576,Western,21,F,Superieur,Restauration,550,2200,18,Moyen,1,1,Aucune,0
GH004577,Northern,60,F,Primaire,Services,920,3100,18,Moyen,0,7,Bien immobilier,0
GH004578,Northern,64,M,Secondaire,Pêche,4150,7100,18,Excellent,0,6,Épargne,1
GH004579,Northern,34,M,Aucun,Restauration,200,1600,12,Excellent,0,1,Aucune,0
GH004580,Greater Accra,22,F,Secondaire,Pêche,1240,1100,12,Moyen,0,1,Bien immobilier,0
GH004581,Northern,30,M,Secondaire,Commerce,320,2100,12,Bon,0,1,Garant,0
GH004582,Northern,49,F,Superieur,Restauration,650,5700,18,Mauvais,1,6,Épargne,0
GH004583,Eastern,59,M,Superieur,Restauration,550,1600,6,Excellent,0,0,Bien immobilier,0
GH004584,Greater Accra,37,F,Aucun,Agriculture,470,800,12,Bon,1,6,Aucune,1
GH004585,Northern,21,M,Primaire,Pêche,660,500,6,Excellent,1,7,Bien immobilier,0
GH004586,Volta,51,M,Primaire,Artisanat,270,600,12,Bon,1,6,Garant,0
GH004587,Western,27,F,Superieur,Transport,1520,3900,18,Mauvais,1,6,Épargne,0
GH004588,Northern,41,F,Secondaire,Artisanat,200,1400,12,Moyen,1,3,Épargne,0
GH004589,Ashanti,25,M,Superieur,Agriculture,1020,1000,12,Moyen,1,2,Épargne,0
GH004590,Greater Accra,31,M,Secondaire,Agriculture,510,900,18,Excellent,1,6,Garant,0
GH004591,Eastern,59,F,Primaire,Agriculture,260,2000,18,Premier,0,3,Aucune,1
GH004592,Western,55,F,Aucun,Commerce,780,1500,12,Moyen,1,0,Garant,0
GH004593,Central,34,F,Primaire,Commerce,200,1400,12,Excellent,1,4,Garant,0
GH004594,Ashanti,47,F,Secondaire,Commerce,690,6100,18,Excellent,0,1,Garant,1
GH004595,Ashanti,64,M,Superieur,Commerce,210,7200,36,Excellent,1,4,Garant,0
GH004596,Ashanti,37,F,Primaire,Agriculture,960,500,12,Excellent,0,6,Épargne,0
GH004597,Western,21,F,Superieur,Agriculture,320,2400,18,Premier,0,7,Garant,1
GH004598,Greater Accra,32,F,Primaire,Services,460,900,24,Bon,0,1,Aucune,1
GH004599,Greater Accra,64,F,Primaire,Commerce,840,1400,12,Bon,0,2,Garant,0
GH004600,Northern,34,F,Secondaire,Commerce,360,2400,12,Bon,0,1,Bien immobilier,0
GH004601,Northern,39,F,Primaire,Restauration,640,1500,18,Bon,1,7,Garant,0
GH004602,Greater Accra,48,F,Superieur,Pêche,200,2200,6,Excellent,0,6,Bien immobilier,0
GH004603,Volta,61,F,Primaire,Restauration,1100,3300,12,Excellent,0,1,Garant,0
GH004604,Northern,48,F,Primaire,Pêche,2730,2400,12,Excellent,1,5,Garant,0
GH004605,Volta,22,F,Secondaire,Commerce,6210,1000,12,Bon,0,4,Garant,0
GH004606,Greater Accra,38,F,Superieur,Commerce,720,1000,12,Bon,1,5,Bien immobilier,0
GH004607,Ashanti,22,M,Secondaire,Transport,1250,500,18,Premier,1,4,Aucune,0
GH004608,Central,33,F,Primaire,Commerce,200,800,36,Bon,1,4,Garant,1
GH004609,Ashanti,59,F,Primaire,Restauration,2210,10600,12,Bon,0,7,Garant,0
GH004610,Volta,23,F,Aucun,Agriculture,1240,900,6,Premier,1,0,Garant,1
GH004611,Northern,30,M,Aucun,Pêche,450,600,18,Bon,0,1,Épargne,1
GH004612,Central,50,M,Superieur,Services,1790,2400,12,Bon,0,4,Épargne,0
GH004613,Central,62,M,Aucun,Transport,540,1600,18,Bon,1,0,Bien immobilier,0
GH004614,Greater Accra,51,M,Primaire,Restauration,460,1500,18,Moyen,1,5,Garant,0
GH004615,Eastern,46,M,Secondaire,Transport,970,6400,24,Bon,0,7,Bien immobilier,0
GH004616,Western,49,F,Superieur,Commerce,280,3000,6,Bon,1,7,Garant,0
GH004617,Eastern,62,F,Primaire,Agriculture,1510,1100,12,Bon,0,5,Garant,0
GH004618,Central,21,F,Primaire,Services,290,1200,12,Bon,0,2,Épargne,0
GH004619,Eastern,28,M,Primaire,Restauration,290,1200,12,Mauvais,1,2,Bien immobilier,0
GH004620,Northern,47,F,Primaire,Pêche,320,4000,24,Bon,1,1,Épargne,0
GH004621,Central,50,F,Primaire,Transport,1220,1400,24,Excellent,1,4,Aucune,0
GH004622,Ashanti,53,M,Secondaire,Transport,410,500,24,Bon,1,1,Épargne,0
GH004623,Northern,34,M,Aucun,Transport,230,1700,12,Premier,0,1,Épargne,0
GH004624,Ashanti,44,F,Primaire,Commerce,410,500,18,Moyen,0,6,Garant,0
GH004625,Northern,55,F,Primaire,Pêche,650,12900,12,Bon,1,6,Garant,0
GH004626,Greater Accra,27,F,Superieur,Transport,260,800,24,Premier,1,1,Bien immobilier,0
GH004627,Volta,28,M,Secondaire,Commerce,260,1600,12,Bon,0,0,Épargne,0
GH004628,Northern,56,F,Superieur,Commerce,3600,2300,6,Premier,1,7,Épargne,0
GH004629,Western,64,M,Primaire,Artisanat,330,1400,24,Excellent,1,1,Épargne,0
GH004630,Ashanti,58,F,Secondaire,Pêche,510,1400,18,Premier,1,5,Épargne,0
GH004631,Northern,51,F,Primaire,Services,500,2600,24,Excellent,0,7,Épargne,0
GH004632,Western,36,M,Primaire,Agriculture,470,7100,12,Moyen,1,2,Épargne,0
GH004633,Greater Accra,54,M,Secondaire,Commerce,1090,3600,24,Moyen,0,4,Épargne,0
GH004634,Northern,56,M,Secondaire,Agriculture,1420,6800,18,Moyen,0,6,Garant,0
GH004635,Volta,38,M,Superieur,Restauration,520,700,18,Moyen,0,3,Garant,1
GH004636,Western,63,M,Secondaire,Commerce,250,2400,18,Bon,0,7,Aucune,0
GH004637,Volta,48,F,Aucun,Transport,1840,2100,18,Excellent,0,3,Aucune,0
GH004638,Northern,26,F,Primaire,Commerce,620,2500,12,Bon,0,3,Aucune,1
GH004639,Ashanti,47,F,Primaire,Transport,2660,6200,6,Moyen,1,4,Épargne,1
GH004640,Ashanti,28,F,Aucun,Commerce,200,1500,12,Moyen,0,1,Épargne,0
GH004641,Eastern,47,F,Secondaire,Transport,780,1300,18,Excellent,1,5,Garant,0
GH004642,Eastern,25,F,Secondaire,Agriculture,3090,2900,12,Bon,1,7,Aucune,0
GH004643,Northern,48,M,Superieur,Artisanat,500,500,12,Bon,0,4,Garant,0
GH004644,Eastern,36,F,Secondaire,Services,560,1500,18,Moyen,0,7,Épargne,0
GH004645,Northern,35,M,Secondaire,Pêche,840,1600,12,Mauvais,1,4,Garant,0
GH004646,Northern,42,M,Aucun,Commerce,430,800,12,Excellent,0,5,Bien immobilier,0
GH004647,Volta,50,F,Aucun,Pêche,520,4700,24,Premier,0,0,Garant,0
GH004648,Western,22,F,Secondaire,Transport,510,700,12,Premier,1,5,Garant,0
GH004649,Ashanti,40,F,Superieur,Pêche,400,1600,12,Excellent,0,4,Garant,1
GH004650,Greater Accra,45,F,Primaire,Transport,1780,2400,12,Bon,1,6,Épargne,0
GH004651,Central,55,M,Secondaire,Pêche,960,6100,12,Bon,1,0,Garant,0
GH004652,Ashanti,61,F,Secondaire,Transport,810,1800,12,Bon,1,7,Garant,0
GH004653,Eastern,56,M,Superieur,Agriculture,1270,4200,24,Moyen,0,6,Garant,0
GH004654,Northern,41,M,Primaire,Transport,540,3400,18,Bon,0,6,Garant,0
GH004655,Eastern,61,M,Secondaire,Pêche,360,2000,12,Bon,1,6,Garant,0
GH004656,Western,31,F,Primaire,Restauration,410,700,12,Excellent,1,6,Garant,0
GH004657,Eastern,61,M,Secondaire,Services,670,500,12,Excellent,1,6,Aucune,0
GH004658,Western,32,F,Primaire,Transport,290,2000,6,Moyen,1,6,Épargne,0
GH004659,Greater Accra,30,F,Primaire,Agriculture,450,1100,24,Excellent,1,2,Épargne,0
GH004660,Northern,35,F,Secondaire,Agriculture,440,4100,12,Mauvais,1,0,Garant,0
GH004661,Eastern,27,F,Aucun,Restauration,3640,3500,18,Bon,0,3,Épargne,0
GH004662,Western,59,F,Secondaire,Artisanat,200,1500,18,Bon,1,0,Épargne,0
GH004663,Eastern,59,F,Secondaire,Artisanat,580,600,24,Mauvais,0,6,Bien immobilier,0
GH004664,Western,64,F,Superieur,Transport,2650,2900,12,Excellent,0,6,Garant,0
GH004665,Volta,21,M,Primaire,Commerce,730,700,12,Excellent,1,2,Bien immobilier,0
GH004666,Northern,49,M,Aucun,Artisanat,1220,900,6,Premier,1,4,Bien immobilier,0
GH004667,Northern,49,F,Primaire,Services,720,700,24,Bon,0,7,Bien immobilier,0
GH004668,Ashanti,31,F,Aucun,Commerce,390,1600,12,Excellent,1,3,Garant,0
GH004669,Western,29,F,Secondaire,Services,200,5200,12,Excellent,0,0,Bien immobilier,0
GH004670,Central,63,F,Aucun,Pêche,780,1800,18,Mauvais,0,5,Aucune,1
GH004671,Greater Accra,30,F,Primaire,Commerce,360,1200,12,Bon,1,1,Garant,0
GH004672,Ashanti,34,M,Aucun,Artisanat,350,500,6,Excellent,0,7,Épargne,0
GH004673,Greater Accra,35,M,Aucun,Commerce,450,3000,12,Mauvais,1,5,Garant,1
GH004674,Ashanti,36,F,Superieur,Agriculture,2690,900,12,Bon,0,4,Bien immobilier,0
GH004675,Eastern,45,M,Superieur,Services,4550,2000,36,Premier,1,3,Garant,0
GH004676,Western,21,F,Secondaire,Artisanat,790,1300,12,Bon,1,3,Épargne,0
GH004677,Eastern,31,F,Primaire,Services,460,3800,18,Bon,0,0,Bien immobilier,0
GH004678,Greater Accra,45,M,Superieur,Commerce,260,1600,24,Excellent,1,4,Garant,0
GH004679,Northern,42,M,Superieur,Artisanat,970,1700,12,Bon,1,4,Épargne,0
GH004680,Greater Accra,37,F,Superieur,Services,2770,2800,12,Excellent,0,6,Garant,0
GH004681,Ashanti,51,F,Secondaire,Restauration,550,12000,12,Bon,0,1,Garant,0
GH004682,Greater Accra,57,M,Aucun,Artisanat,200,4000,24,Bon,1,1,Garant,0
GH004683,Western,22,F,Aucun,Services,1140,1700,24,Bon,0,3,Épargne,0
GH004684,Greater Accra,57,F,Superieur,Restauration,1460,1800,12,Premier,1,5,Aucune,0
GH004685,Eastern,22,M,Superieur,Commerce,200,1100,12,Excellent,0,7,Épargne,0
GH004686,Northern,49,M,Primaire,Restauration,770,800,24,Bon,0,3,Garant,0
GH004687,Western,20,M,Primaire,Artisanat,950,1100,12,Moyen,1,2,Garant,0
GH004688,Greater Accra,49,F,Secondaire,Agriculture,630,900,18,Moyen,0,3,Bien immobilier,0
GH004689,Central,64,F,Secondaire,Restauration,350,3300,18,Moyen,0,6,Garant,0
GH004690,Central,51,F,Secondaire,Artisanat,1500,700,18,Moyen,0,1,Garant,0
GH004691,Northern,47,F,Secondaire,Agriculture,480,6000,24,Premier,1,6,Aucune,0
GH004692,Eastern,40,M,Primaire,Pêche,200,3600,24,Moyen,0,0,Épargne,0
GH004693,Ashanti,32,M,Primaire,Transport,200,1800,24,Mauvais,0,2,Épargne,0
GH004694,Ashanti,46,M,Secondaire,Restauration,1820,1800,24,Bon,1,3,Épargne,0
GH004695,Northern,55,M,Secondaire,Restauration,1090,1100,6,Moyen,1,1,Garant,0
GH004696,Greater Accra,26,F,Aucun,Commerce,710,2300,6,Bon,1,7,Garant,0
GH004697,Western,41,F,Primaire,Pêche,470,4800,24,Bon,0,5,Bien immobilier,1
GH004698,Northern,29,M,Secondaire,Commerce,440,1000,6,Bon,0,7,Épargne,0
GH004699,Ashanti,58,M,Primaire,Commerce,280,500,18,Bon,1,2,Bien immobilier,1
GH004700,Central,34,M,Secondaire,Artisanat,470,3400,24,Bon,0,7,Garant,0
GH004701,Ashanti,34,F,Secondaire,Services,200,2400,12,Bon,0,0,Aucune,0
GH004702,Central,23,F,Secondaire,Commerce,370,700,12,Excellent,0,0,Bien immobilier,0
GH004703,Ashanti,51,F,Secondaire,Services,520,900,12,Bon,0,5,Garant,0
GH004704,Eastern,42,M,Primaire,Restauration,1080,800,6,Premier,1,1,Garant,0
GH004705,Northern,25,F,Secondaire,Commerce,640,900,18,Bon,0,6,Épargne,0
GH004706,Western,43,M,Aucun,Agriculture,1260,1400,6,Excellent,0,7,Garant,1
GH004707,Northern,39,F,Secondaire,Restauration,1960,1400,24,Bon,0,4,Garant,0
GH004708,Volta,56,F,Secondaire,Transport,1550,1000,12,Mauvais,0,6,Épargne,0
GH004709,Greater Accra,39,F,Primaire,Artisanat,970,900,18,Premier,0,5,Aucune,0
GH004710,Central,31,F,Primaire,Commerce,670,1500,6,Mauvais,1,6,Garant,0
GH004711,Ashanti,52,F,Aucun,Agriculture,300,2100,12,Bon,0,1,Bien immobilier,1
GH004712,Greater Accra,47,M,Secondaire,Transport,1200,1400,12,Bon,0,1,Aucune,0
GH004713,Central,27,M,Aucun,Services,2550,5100,6,Premier,0,6,Bien immobilier,0
GH004714,Northern,20,F,Secondaire,Agriculture,870,2900,18,Bon,0,7,Garant,0
GH004715,Central,56,M,Secondaire,Restauration,3080,500,24,Excellent,1,6,Garant,0
GH004716,Eastern,41,M,Secondaire,Commerce,200,2900,6,Bon,1,1,Garant,0
GH004717,Ashanti,25,F,Superieur,Agriculture,260,3100,12,Premier,1,4,Garant,0
GH004718,Volta,40,F,Primaire,Commerce,1320,1200,18,Bon,0,3,Bien immobilier,0
GH004719,Northern,51,F,Superieur,Restauration,820,500,24,Premier,0,3,Épargne,0
GH004720,Volta,54,M,Aucun,Pêche,1900,1800,12,Excellent,0,0,Garant,0
GH004721,Greater Accra,34,M,Aucun,Agriculture,660,1800,6,Moyen,1,3,Garant,0
GH004722,Ashanti,24,F,Primaire,Artisanat,330,700,6,Excellent,0,1,Aucune,0
GH004723,Northern,25,F,Secondaire,Services,560,500,12,Excellent,1,6,Garant,0
GH004724,Volta,44,F,Aucun,Commerce,200,1700,6,Moyen,0,5,Épargne,0
GH004725,Ashanti,59,F,Secondaire,Transport,270,1500,12,Bon,0,3,Bien immobilier,1
GH004726,Western,48,F,Primaire,Restauration,1450,1200,12,Moyen,1,4,Garant,0
GH004727,Central,26,M,Superieur,Restauration,1340,1700,12,Premier,0,7,Aucune,0
GH004728,Volta,59,M,Secondaire,Transport,890,700,6,Excellent,0,5,Garant,0
GH004729,Central,32,M,Secondaire,Artisanat,200,1200,12,Excellent,0,7,Épargne,0
GH004730,Western,57,F,Superieur,Pêche,500,2900,6,Moyen,1,3,Aucune,0
GH004731,Western,37,M,Secondaire,Commerce,250,1300,12,Mauvais,0,1,Épargne,0
GH004732,Ashanti,21,F,Primaire,Pêche,1700,500,12,Moyen,1,3,Épargne,0
GH004733,Central,27,F,Primaire,Services,420,1200,6,Bon,1,5,Garant,0
GH004734,Greater Accra,30,M,Secondaire,Restauration,280,700,24,Moyen,0,0,Bien immobilier,0
GH004735,Eastern,52,F,Primaire,Agriculture,680,2300,12,Excellent,0,3,Garant,0
GH004736,Northern,57,F,Aucun,Pêche,400,2400,18,Excellent,1,0,Bien immobilier,0
GH004737,Western,46,F,Primaire,Agriculture,2180,500,12,Bon,0,6,Épargne,0
GH004738,Greater Accra,39,F,Secondaire,Artisanat,370,3600,12,Mauvais,0,7,Épargne,0
GH004739,Greater Accra,31,M,Primaire,Restauration,220,700,18,Bon,0,2,Garant,0
GH004740,Ashanti,62,M,Aucun,Agriculture,200,7400,6,Bon,0,4,Bien immobilier,0
GH004741,Western,50,M,Primaire,Commerce,650,1700,6,Bon,1,0,Épargne,0
GH004742,Greater Accra,46,F,Secondaire,Restauration,420,600,12,Bon,1,5,Épargne,0
GH004743,Eastern,51,F,Secondaire,Artisanat,210,600,12,Mauvais,0,2,Bien immobilier,0
GH004744,Greater Accra,29,F,Secondaire,Commerce,1720,2500,12,Bon,1,2,Garant,0
GH004745,Eastern,22,M,Primaire,Restauration,1130,1300,18,Excellent,1,1,Épargne,1
GH004746,Volta,64,F,Superieur,Pêche,650,1700,6,Moyen,0,2,Bien immobilier,0
GH004747,Eastern,46,F,Primaire,Services,1980,7700,36,Moyen,0,4,Garant,0
GH004748,Eastern,54,F,Secondaire,Transport,1130,1000,12,Moyen,1,4,Bien immobilier,1
GH004749,Western,50,M,Superieur,Restauration,340,1900,12,Premier,0,4,Aucune,0
GH004750,Volta,34,F,Superieur,Commerce,290,6500,24,Bon,0,4,Garant,0
GH004751,Eastern,35,M,Secondaire,Agriculture,1280,2300,6,Bon,0,7,Bien immobilier,0
GH004752,Western,32,M,Superieur,Services,910,500,36,Moyen,0,1,Épargne,0
GH004753,Volta,54,M,Secondaire,Agriculture,760,2800,6,Bon,1,3,Aucune,0
GH004754,Greater Accra,30,M,Primaire,Restauration,340,600,6,Mauvais,0,7,Garant,0
GH004755,Volta,40,F,Primaire,Restauration,1080,6400,12,Moyen,0,6,Garant,0
GH004756,Eastern,30,M,Secondaire,Artisanat,360,900,12,Moyen,0,5,Garant,0
GH004757,Volta,49,F,Secondaire,Pêche,610,26200,12,Mauvais,1,7,Épargne,0
GH004758,Central,54,M,Primaire,Artisanat,2120,6800,6,Bon,0,7,Bien immobilier,0
GH004759,Greater Accra,41,M,Superieur,Transport,390,900,6,Moyen,1,5,Bien immobilier,0
GH004760,Northern,57,M,Primaire,Artisanat,200,1800,6,Moyen,0,0,Garant,0
GH004761,Volta,50,M,Primaire,Agriculture,290,3600,12,Mauvais,0,1,Aucune,0
GH004762,Volta,33,M,Aucun,Agriculture,1470,3700,24,Bon,0,5,Épargne,0
GH004763,Volta,43,F,Superieur,Commerce,820,2700,12,Bon,1,1,Garant,0
GH004764,Central,51,F,Secondaire,Transport,600,5600,18,Excellent,0,0,Aucune,0
GH004765,Central,55,M,Secondaire,Transport,440,1600,12,Mauvais,1,5,Épargne,0
GH004766,Ashanti,51,M,Secondaire,Artisanat,980,1300,6,Bon,0,0,Épargne,0
GH004767,Western,34,M,Secondaire,Services,340,1300,18,Bon,1,3,Épargne,0
GH004768,Ashanti,62,F,Superieur,Commerce,850,3900,24,Excellent,0,3,Bien immobilier,0
GH004769,Western,54,F,Primaire,Restauration,370,2500,24,Moyen,0,4,Garant,0
GH004770,Ashanti,22,F,Secondaire,Commerce,320,2300,12,Excellent,0,6,Épargne,0
GH004771,Greater Accra,35,M,Aucun,Agriculture,400,3700,12,Premier,0,5,Bien immobilier,0
GH004772,Central,24,M,Superieur,Artisanat,490,500,6,Mauvais,1,3,Garant,0
GH004773,Greater Accra,40,M,Superieur,Agriculture,640,2400,18,Excellent,0,3,Garant,0
GH004774,Western,29,F,Secondaire,Restauration,800,2200,12,Bon,1,0,Aucune,0
GH004775,Central,38,M,Primaire,Pêche,200,8100,24,Moyen,0,6,Aucune,0
